NAME,YEAR,MONTH,DAY,PERIOD,VALUE
ESPERANZA_DS1,2026,5,9,1,28.2
ESPERANZA_DS2,2026,5,9,1,25.7
ESPERANZA_TG1,2026,5,9,1,9.1
MANTOS_BLANCOS,2026,5,9,1,25.7
UJINA_U1_DIE,2026,5,9,1,18.98
UJINA_U1_HFO,2026,5,9,1,18.98
UJINA_U2_DIE,2026,5,9,1,18.98
UJINA_U2_HFO,2026,5,9,1,18.98
UJINA_U3_DIE,2026,5,9,1,18.98
UJINA_U3_HFO,2026,5,9,1,18.98
UJINA_U4_DIE,2026,5,9,1,18.98
UJINA_U4_HFO,2026,5,9,1,18.98
UJINA_U5_HFO,2026,5,9,1,18.98
UJINA_U5_DIE,2026,5,9,1,18.98
UJINA_U6_HFO,2026,5,9,1,17.43
UJINA_U6_DIE,2026,5,9,1,17.43
EL_PENON,2026,5,9,1,37.4829189
SAN_LORENZO_U1,2026,5,9,1,34.87848665
SAN_LORENZO_U2,2026,5,9,1,39.15178925
SAN_LORENZO_U3,2026,5,9,1,46.16185201
TENO,2026,5,9,1,37.13950222
TRAPEN,2026,5,9,1,37.58949688
ARICA_GM,2026,5,9,1,9.2
ARICA_M1,2026,5,9,1,9.2
ARICA_M2,2026,5,9,1,9.2
IE_MEJILLONES,2026,5,9,1,3.98
MEJILLONES_3-TG_DIE,2026,5,9,1,3.32
MEJILLONES_3-TG_GN_A,2026,5,9,1,2.86
MEJILLONES_3-TG_GNL_A,2026,5,9,1,2.86
MEJILLONES_3-TG_GNL_B,2026,5,9,1,2.86
MEJILLONES_3-TG_GNL_C,2026,5,9,1,2.86
MEJILLONES_3-TG_GNL_D,2026,5,9,1,2.86
MEJILLONES_3-TG_GNL_E,2026,5,9,1,2.86
MEJILLONES_3-TG_GNL_X,2026,5,9,1,2.86
MEJILLONES_3-TG_GNL_INF,2026,5,9,1,2.86
MEJILLONES_3-TG+TV_DIE,2026,5,9,1,10.19
MEJILLONES_3-TG+TV_GN_A,2026,5,9,1,2.86
MEJILLONES_3-TG+TV_GNL_A,2026,5,9,1,2.86
MEJILLONES_3-TG+TV_GNL_B,2026,5,9,1,2.86
MEJILLONES_3-TG+TV_GNL_C,2026,5,9,1,2.86
MEJILLONES_3-TG+TV_GNL_D,2026,5,9,1,2.86
MEJILLONES_3-TG+TV_GNL_E,2026,5,9,1,2.86
MEJILLONES_3-TG+TV_GNL_X,2026,5,9,1,2.86
MEJILLONES_3-TG+TV_GNL_INF,2026,5,9,1,2.86
TOCOPILLA_U16-TG_GN_A,2026,5,9,1,5
TOCOPILLA_U16-TG_GNL_A,2026,5,9,1,5
TOCOPILLA_U16-TG_GNL_B,2026,5,9,1,5
TOCOPILLA_U16-TG_GNL_C,2026,5,9,1,5
TOCOPILLA_U16-TG_GNL_D,2026,5,9,1,5
TOCOPILLA_U16-TG_GNL_E,2026,5,9,1,5
TOCOPILLA_U16-TG_GNL_X,2026,5,9,1,5
TOCOPILLA_U16-TG_GNL_INF,2026,5,9,1,5
TOCOPILLA_U16-TG+TV_DIE,2026,5,9,1,104.43
TOCOPILLA_U16-TG+TV_GN_A,2026,5,9,1,5
TOCOPILLA_U16-TG+TV_GNL_A,2026,5,9,1,5
TOCOPILLA_U16-TG+TV_GNL_B,2026,5,9,1,5
TOCOPILLA_U16-TG+TV_GNL_C,2026,5,9,1,5
TOCOPILLA_U16-TG+TV_GNL_D,2026,5,9,1,5
TOCOPILLA_U16-TG+TV_GNL_E,2026,5,9,1,5
TOCOPILLA_U16-TG+TV_GNL_X,2026,5,9,1,5
TOCOPILLA_U16-TG+TV_GNL_INF,2026,5,9,1,5
TOCOPILLA-TG1,2026,5,9,1,0.99
TOCOPILLA-TG2,2026,5,9,1,0.99
TOCOPILLA-TG3_DIE,2026,5,9,1,0.99
TOCOPILLA-TG3_GN_A,2026,5,9,1,0.99
TOCOPILLA-TG3_GNL_A,2026,5,9,1,0.99
TOCOPILLA-TG3_GNL_B,2026,5,9,1,0.99
TOCOPILLA-TG3_GNL_C,2026,5,9,1,0.99
TOCOPILLA-TG3_GNL_D,2026,5,9,1,0.99
TOCOPILLA-TG3_GNL_E,2026,5,9,1,0.99
TOCOPILLA-TG3_GNL_X,2026,5,9,1,0.99
TOCOPILLA-TG3_GNL_INF,2026,5,9,1,0.99
ENERGIA_PACIFICO,2026,5,9,1,9.83
ATA-TG1A_DIE,2026,5,9,1,1.32
ATA-TG1A_GN_A,2026,5,9,1,1.11
ATA-TG1A_GNL_A,2026,5,9,1,1.11
ATA-TG1A_GNL_B,2026,5,9,1,1.11
ATA-TG1A_GNL_C,2026,5,9,1,1.11
ATA-TG1A_GNL_D,2026,5,9,1,1.11
ATA-TG1A_GNL_E,2026,5,9,1,1.11
ATA-TG1A_GNL_X,2026,5,9,1,1.11
ATA-TG1A_GNL_INF,2026,5,9,1,1.11
ATA-TG1A+0.5TV1C_DIE,2026,5,9,1,1.36
ATA-TG1A+0.5TV1C_GN_A,2026,5,9,1,1.2
ATA-TG1A+0.5TV1C_GNL_A,2026,5,9,1,1.2
ATA-TG1A+0.5TV1C_GNL_B,2026,5,9,1,1.2
ATA-TG1A+0.5TV1C_GNL_C,2026,5,9,1,1.2
ATA-TG1A+0.5TV1C_GNL_D,2026,5,9,1,1.2
ATA-TG1A+0.5TV1C_GNL_E,2026,5,9,1,1.2
ATA-TG1A+0.5TV1C_GNL_X,2026,5,9,1,1.2
ATA-TG1A+0.5TV1C_GNL_INF,2026,5,9,1,1.2
ATA-TG1A+TG1B+TV1C_DIE,2026,5,9,1,1.36
ATA-TG1A+TG1B+TV1C_GN_A,2026,5,9,1,1.2
ATA-TG1A+TG1B+TV1C_GNL_A,2026,5,9,1,1.2
ATA-TG1A+TG1B+TV1C_GNL_B,2026,5,9,1,1.2
ATA-TG1A+TG1B+TV1C_GNL_C,2026,5,9,1,1.2
ATA-TG1A+TG1B+TV1C_GNL_D,2026,5,9,1,1.2
ATA-TG1A+TG1B+TV1C_GNL_E,2026,5,9,1,1.2
ATA-TG1A+TG1B+TV1C_GNL_X,2026,5,9,1,1.2
ATA-TG1A+TG1B+TV1C_GNL_INF,2026,5,9,1,1.2
ATA-TG1B_DIE,2026,5,9,1,1.46
ATA-TG1B_GN_A,2026,5,9,1,1.2
ATA-TG1B_GNL_A,2026,5,9,1,1.2
ATA-TG1B_GNL_B,2026,5,9,1,1.2
ATA-TG1B_GNL_C,2026,5,9,1,1.2
ATA-TG1B_GNL_D,2026,5,9,1,1.2
ATA-TG1B_GNL_E,2026,5,9,1,1.2
ATA-TG1B_GNL_X,2026,5,9,1,1.2
ATA-TG1B_GNL_INF,2026,5,9,1,1.2
ATA-TG1B+0.5TV1C_DIE,2026,5,9,1,1.37
ATA-TG1B+0.5TV1C_GN_A,2026,5,9,1,1.2
ATA-TG1B+0.5TV1C_GNL_A,2026,5,9,1,1.2
ATA-TG1B+0.5TV1C_GNL_B,2026,5,9,1,1.2
ATA-TG1B+0.5TV1C_GNL_C,2026,5,9,1,1.2
ATA-TG1B+0.5TV1C_GNL_D,2026,5,9,1,1.2
ATA-TG1B+0.5TV1C_GNL_E,2026,5,9,1,1.2
ATA-TG1B+0.5TV1C_GNL_X,2026,5,9,1,1.2
ATA-TG1B+0.5TV1C_GNL_INF,2026,5,9,1,1.2
ATA-TG2A_DIE,2026,5,9,1,1.4
ATA-TG2A_GN_A,2026,5,9,1,1.13
ATA-TG2A_GNL_A,2026,5,9,1,1.13
ATA-TG2A_GNL_B,2026,5,9,1,1.13
ATA-TG2A_GNL_C,2026,5,9,1,1.13
ATA-TG2A_GNL_D,2026,5,9,1,1.13
ATA-TG2A_GNL_E,2026,5,9,1,1.13
ATA-TG2A_GNL_X,2026,5,9,1,1.13
ATA-TG2A_GNL_INF,2026,5,9,1,1.13
ATA-TG2A+0.5TV2C_DIE,2026,5,9,1,1.41
ATA-TG2A+0.5TV2C_GN_A,2026,5,9,1,1.22
ATA-TG2A+0.5TV2C_GNL_A,2026,5,9,1,1.22
ATA-TG2A+0.5TV2C_GNL_B,2026,5,9,1,1.22
ATA-TG2A+0.5TV2C_GNL_C,2026,5,9,1,1.22
ATA-TG2A+0.5TV2C_GNL_D,2026,5,9,1,1.22
ATA-TG2A+0.5TV2C_GNL_E,2026,5,9,1,1.22
ATA-TG2A+0.5TV2C_GNL_X,2026,5,9,1,1.22
ATA-TG2A+0.5TV2C_GNL_INF,2026,5,9,1,1.22
ATA-TG2A+TG2B+TV2C_DIE,2026,5,9,1,1.41
ATA-TG2A+TG2B+TV2C_GN_A,2026,5,9,1,1.22
ATA-TG2A+TG2B+TV2C_GNL_A,2026,5,9,1,1.22
ATA-TG2A+TG2B+TV2C_GNL_B,2026,5,9,1,1.22
ATA-TG2A+TG2B+TV2C_GNL_C,2026,5,9,1,1.22
ATA-TG2A+TG2B+TV2C_GNL_D,2026,5,9,1,1.22
ATA-TG2A+TG2B+TV2C_GNL_E,2026,5,9,1,1.22
ATA-TG2A+TG2B+TV2C_GNL_X,2026,5,9,1,1.22
ATA-TG2A+TG2B+TV2C_GNL_INF,2026,5,9,1,1.22
ATA-TG2B_DIE,2026,5,9,1,1.5
ATA-TG2B_GN_A,2026,5,9,1,1.22
ATA-TG2B_GNL_A,2026,5,9,1,1.22
ATA-TG2B_GNL_B,2026,5,9,1,1.22
ATA-TG2B_GNL_C,2026,5,9,1,1.22
ATA-TG2B_GNL_D,2026,5,9,1,1.22
ATA-TG2B_GNL_E,2026,5,9,1,1.22
ATA-TG2B_GNL_X,2026,5,9,1,1.22
ATA-TG2B_GNL_INF,2026,5,9,1,1.22
ATA-TG2B+0.5TV2C_DIE,2026,5,9,1,1.41
ATA-TG2B+0.5TV2C_GN_A,2026,5,9,1,1.22
ATA-TG2B+0.5TV2C_GNL_A,2026,5,9,1,1.22
ATA-TG2B+0.5TV2C_GNL_B,2026,5,9,1,1.22
ATA-TG2B+0.5TV2C_GNL_C,2026,5,9,1,1.22
ATA-TG2B+0.5TV2C_GNL_D,2026,5,9,1,1.22
ATA-TG2B+0.5TV2C_GNL_E,2026,5,9,1,1.22
ATA-TG2B+0.5TV2C_GNL_X,2026,5,9,1,1.22
ATA-TG2B+0.5TV2C_GNL_INF,2026,5,9,1,1.22
DIEGO_DE_ALMAGRO,2026,5,9,1,6.63
HUASCO-TG_U3_DIE,2026,5,9,1,16.41
HUASCO-TG_U3_IFO,2026,5,9,1,16.41
HUASCO-TG_U4_DIE,2026,5,9,1,16.41
HUASCO-TG_U4_IFO,2026,5,9,1,16.41
HUASCO-TG_U5_DIE,2026,5,9,1,16.41
HUASCO-TG_U5_IFO,2026,5,9,1,16.41
QUINTERO_1A_DIE,2026,5,9,1,5.14
QUINTERO_1A_GN_A,2026,5,9,1,3.799578549
QUINTERO_1A_GNL_A,2026,5,9,1,3.799578549
QUINTERO_1A_GNL_B,2026,5,9,1,3.799578549
QUINTERO_1A_GNL_C,2026,5,9,1,3.799578549
QUINTERO_1A_GNL_D,2026,5,9,1,3.799578549
QUINTERO_1A_GNL_E,2026,5,9,1,3.799578549
QUINTERO_1A_GNL_F,2026,5,9,1,3.799578549
QUINTERO_1A_GNL_X,2026,5,9,1,3.799578549
QUINTERO_1A_GNL_INF,2026,5,9,1,3.799578549
QUINTERO_1B_DIE,2026,5,9,1,5.14
QUINTERO_1B_GN_A,2026,5,9,1,3.799578549
QUINTERO_1B_GNL_A,2026,5,9,1,3.799578549
QUINTERO_1B_GNL_B,2026,5,9,1,3.799578549
QUINTERO_1B_GNL_C,2026,5,9,1,3.799578549
QUINTERO_1B_GNL_D,2026,5,9,1,3.799578549
QUINTERO_1B_GNL_E,2026,5,9,1,3.799578549
QUINTERO_1B_GNL_F,2026,5,9,1,3.799578549
QUINTERO_1B_GNL_X,2026,5,9,1,3.799578549
QUINTERO_1B_GNL_INF,2026,5,9,1,3.799578549
SAN_ISIDRO-TG+TV_DIE,2026,5,9,1,3.607277381
SAN_ISIDRO-FA_GN_A,2026,5,9,1,3.538398881
SAN_ISIDRO-FA_GN_E,2026,5,9,1,3.538398881
SAN_ISIDRO-FA_GNL_A,2026,5,9,1,3.538398881
SAN_ISIDRO-FA_GNL_B,2026,5,9,1,3.538398881
SAN_ISIDRO-FA_GNL_C,2026,5,9,1,3.538398881
SAN_ISIDRO-FA_GNL_D,2026,5,9,1,3.538398881
SAN_ISIDRO-FA_GNL_E,2026,5,9,1,3.538398881
SAN_ISIDRO-FA_GNL_F,2026,5,9,1,3.538398881
SAN_ISIDRO-FA_GNL_X,2026,5,9,1,3.538398881
SAN_ISIDRO-FA_GNL_INF,2026,5,9,1,3.538398881
SAN_ISIDRO-TG_DIE,2026,5,9,1,2.91326783
SAN_ISIDRO-TG_GN_A,2026,5,9,1,2.86502357
SAN_ISIDRO-TG_GN_E,2026,5,9,1,2.86502357
SAN_ISIDRO-TG_GNL_A,2026,5,9,1,2.86502357
SAN_ISIDRO-TG_GNL_B,2026,5,9,1,2.86502357
SAN_ISIDRO-TG_GNL_C,2026,5,9,1,2.86502357
SAN_ISIDRO-TG_GNL_D,2026,5,9,1,2.86502357
SAN_ISIDRO-TG_GNL_E,2026,5,9,1,2.86502357
SAN_ISIDRO-TG_GNL_F,2026,5,9,1,2.86502357
SAN_ISIDRO-TG_GNL_X,2026,5,9,1,2.86502357
SAN_ISIDRO-TG_GNL_INF,2026,5,9,1,2.86502357
SAN_ISIDRO_2-TG_DIE,2026,5,9,1,2.226479854
SAN_ISIDRO_2-TG_GN_A,2026,5,9,1,2.133379854
SAN_ISIDRO_2-TG_GN_E,2026,5,9,1,2.133379854
SAN_ISIDRO_2-TG_GNL_A,2026,5,9,1,2.133379854
SAN_ISIDRO_2-TG_GNL_B,2026,5,9,1,2.133379854
SAN_ISIDRO_2-TG_GNL_C,2026,5,9,1,2.133379854
SAN_ISIDRO_2-TG_GNL_D,2026,5,9,1,2.133379854
SAN_ISIDRO_2-TG_GNL_E,2026,5,9,1,2.133379854
SAN_ISIDRO_2-TG_GNL_F,2026,5,9,1,2.133379854
SAN_ISIDRO_2-TG_GNL_X,2026,5,9,1,2.133379854
SAN_ISIDRO_2-TG_GNL_INF,2026,5,9,1,2.133379854
SAN_ISIDRO_2-TG+TV_DIE,2026,5,9,1,2.981832745
SAN_ISIDRO_2-TG+TV-FSTVU_DIE,2026,5,9,1,2.916332745
SAN_ISIDRO_2-TG+TV_GN_A,2026,5,9,1,2.916332745
SAN_ISIDRO_2-TG+TV_GN_E,2026,5,9,1,2.916332745
SAN_ISIDRO_2-TG+TV-FSTVU_GN_A,2026,5,9,1,2.916332745
SAN_ISIDRO_2-TG+TV-FSTVU_GN_E,2026,5,9,1,2.916332745
SAN_ISIDRO_2-TG+TV_GNL_A,2026,5,9,1,2.916332745
SAN_ISIDRO_2-TG+TV-FSTVU_GNL_A,2026,5,9,1,2.916332745
SAN_ISIDRO_2-TG+TV_GNL_B,2026,5,9,1,2.916332745
SAN_ISIDRO_2-TG+TV-FSTVU_GNL_B,2026,5,9,1,2.916332745
SAN_ISIDRO_2-TG+TV_GNL_C,2026,5,9,1,2.916332745
SAN_ISIDRO_2-TG+TV-FSTVU_GNL_C,2026,5,9,1,2.916332745
SAN_ISIDRO_2-TG+TV_GNL_D,2026,5,9,1,2.916332745
SAN_ISIDRO_2-TG+TV-FSTVU_GNL_D,2026,5,9,1,2.916332745
SAN_ISIDRO_2-TG+TV_GNL_E,2026,5,9,1,2.916332745
SAN_ISIDRO_2-TG+TV-FSTVU_GNL_E,2026,5,9,1,2.916332745
SAN_ISIDRO_2-TG+TV_GNL_F,2026,5,9,1,2.916332745
SAN_ISIDRO_2-TG+TV-FSTVU_GNL_F,2026,5,9,1,2.916332745
SAN_ISIDRO_2-TG+TV_GNL_X,2026,5,9,1,2.916332745
SAN_ISIDRO_2-TG+TV-FSTVU_GNL_X,2026,5,9,1,2.916332745
SAN_ISIDRO_2-TG+TV_GNL_INF,2026,5,9,1,2.916332745
SAN_ISIDRO_2-TG+TV-FSTVU_GNL_INF,2026,5,9,1,2.916332745
SAN_ISIDRO-TG+TV-FSTVD_DIE,2026,5,9,1,3.607277381
SAN_ISIDRO-TG+TV_GN_A,2026,5,9,1,3.538398881
SAN_ISIDRO-TG+TV_GN_E,2026,5,9,1,3.538398881
SAN_ISIDRO-TG+TV-FSTVD_GN_A,2026,5,9,1,3.538398881
SAN_ISIDRO-TG+TV-FSTVD_GN_E,2026,5,9,1,3.538398881
SAN_ISIDRO-TG+TV_GNL_A,2026,5,9,1,3.538398881
SAN_ISIDRO-TG+TV-FSTVD_GNL_A,2026,5,9,1,3.538398881
SAN_ISIDRO-TG+TV_GNL_B,2026,5,9,1,3.538398881
SAN_ISIDRO-TG+TV-FSTVD_GNL_B,2026,5,9,1,3.538398881
SAN_ISIDRO-TG+TV_GNL_C,2026,5,9,1,3.538398881
SAN_ISIDRO-TG+TV-FSTVD_GNL_C,2026,5,9,1,3.538398881
SAN_ISIDRO-TG+TV_GNL_D,2026,5,9,1,3.538398881
SAN_ISIDRO-TG+TV-FSTVD_GNL_D,2026,5,9,1,3.538398881
SAN_ISIDRO-TG+TV_GNL_E,2026,5,9,1,3.538398881
TALTAL_1_DIE,2026,5,9,1,12.82375662
TALTAL_1_GN_A,2026,5,9,1,4.004368099
TALTAL_1_GNL_A,2026,5,9,1,4.004368099
TALTAL_1_GNL_B,2026,5,9,1,4.004368099
TALTAL_1_GNL_C,2026,5,9,1,4.004368099
TALTAL_1_GNL_D,2026,5,9,1,4.004368099
TALTAL_1_GNL_E,2026,5,9,1,4.004368099
TALTAL_1_GNL_X,2026,5,9,1,4.004368099
TALTAL_1_GNL_INF,2026,5,9,1,4.004368099
TALTAL_2_DIE,2026,5,9,1,12.82375662
TALTAL_2_GN_A,2026,5,9,1,4.004368099
TALTAL_2_GNL_A,2026,5,9,1,4.004368099
TALTAL_2_GNL_B,2026,5,9,1,4.004368099
TALTAL_2_GNL_C,2026,5,9,1,4.004368099
TALTAL_2_GNL_D,2026,5,9,1,4.004368099
TALTAL_2_GNL_E,2026,5,9,1,4.004368099
TALTAL_2_GNL_X,2026,5,9,1,4.004368099
TALTAL_2_GNL_INF,2026,5,9,1,4.004368099
ENAP_ACONCAGUA,2026,5,9,1,0
MAITENCILLO,2026,5,9,1,43.76
EMELDA_U1,2026,5,9,1,11.77
EMELDA_U2,2026,5,9,1,12.38
CHILOE,2026,5,9,1,60.909
CONSTITUCION-EGEN,2026,5,9,1,40.804
LOS_VIENTOS_GNL_A,2026,5,9,1,6.97
LOS_VIENTOS,2026,5,9,1,8.52
LOS_VIENTOS-CNAVIA,2026,5,9,1,8.52
NUEVA_RENCA-FA_GLP,2026,5,9,1,0
NUEVA_RENCA-FA_GN_A,2026,5,9,1,0
NUEVA_RENCA-FA_GNL_A,2026,5,9,1,0
NUEVA_RENCA-FA_GNL_B,2026,5,9,1,0
NUEVA_RENCA-FA_GNL_INF,2026,5,9,1,0
NUEVA_RENCA-FA_GNL_P,2026,5,9,1,0
SANTA_LIDIA,2026,5,9,1,20.45
LOS_VIENTOS-CNAVIA_GNL_A,2026,5,9,1,6.97
LOS_VIENTOS-CNAVIA_GNL_B,2026,5,9,1,6.97
LOS_VIENTOS-CNAVIA_GNL_C,2026,5,9,1,6.97
LOS_VIENTOS_GNL_B,2026,5,9,1,6.97
LOS_VIENTOS_GNL_C,2026,5,9,1,6.97
LOS_VIENTOS_GN_A,2026,5,9,1,6.97
LOS_VIENTOS-CNAVIA_GN_A,2026,5,9,1,6.97
LOS_VIENTOS_GNL_D,2026,5,9,1,6.97
LOS_VIENTOS-CNAVIA_GNL_D,2026,5,9,1,6.97
LOS_VIENTOS_GNL_E,2026,5,9,1,6.97
LOS_VIENTOS-CNAVIA_GNL_E,2026,5,9,1,6.97
NUEVA_RENCA-TG+TV_DIE,2026,5,9,1,3.174
NUEVA_RENCA-TG+TV_GN_A,2026,5,9,1,3.034
NUEVA_RENCA-TG+TV_GN_B,2026,5,9,1,3.034
NUEVA_RENCA-TG+TV_GNL_A,2026,5,9,1,3.034
NUEVA_RENCA-TG+TV_GNL_B,2026,5,9,1,3.034
NUEVA_RENCA-TG+TV_GNL_C,2026,5,9,1,3.034
NUEVA_RENCA-TG+TV_GNL_D,2026,5,9,1,3.034
NUEVA_RENCA-TG+TV_GNL_E,2026,5,9,1,3.034
NUEVA_RENCA-TG+TV_GNL_F,2026,5,9,1,3.034
NUEVA_RENCA-TG+TV_GNL_INF,2026,5,9,1,3.034
NUEVA_RENCA-TG+TV_GNL_P,2026,5,9,1,3.034
CENIZAS_U2,2026,5,9,1,13.811
CAMPICHE,2026,5,9,1,5.17
LAUTARO_1_BL1,2026,5,9,1,9.7
LAUTARO_1_BL2,2026,5,9,1,9.7
LAUTARO_2_BL1,2026,5,9,1,9.8
LAUTARO_2_BL2,2026,5,9,1,9.8
ANTILHUE_U1,2026,5,9,1,39.17
ANTILHUE_U2,2026,5,9,1,37.91
CANDELARIA_1_DIE,2026,5,9,1,5.76027
CANDELARIA_1_GN_A,2026,5,9,1,5.51027
CANDELARIA_1_GNL_A,2026,5,9,1,5.51027
CANDELARIA_1_GNL_B,2026,5,9,1,5.51027
CANDELARIA_1_GNL_C,2026,5,9,1,5.51027
CANDELARIA_1_GNL_D,2026,5,9,1,5.51027
CANDELARIA_1_GNL_E,2026,5,9,1,5.51027
CANDELARIA_1_GNL_F,2026,5,9,1,5.51027
CANDELARIA_1_GNL_G,2026,5,9,1,5.51027
